 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,12435058,8,4,1788,3525,447,0,223.5,238.9315503,3525,0,881.25,1762.5,427.2597683,0.965013593,1130459.818,2341299.431,6603136,4,7433583,1061940.429,2448916.052,6604480,4,12400000,4145003.667,2981175.449,6603136,828931,0,0,0,0,264,136,0.643342395,0.321671198,0,3525,408.6923077,959.7516506,921123.2308,0,0,0,1,0,0,0,0,0,442.75,223.5,881.25,264,0,0,0,0,0,0,8,1788,4,3525,29200,235,4,32,828978.0,0.0,828978,828978,6603136.0,0.0,6603136,6603136,DoS GoldenEye
1839,13,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,615384.6154,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,76923.07692,76923.07692,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,63143299,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110858953,10500000.0,11900000.0,32100000,999921,63100000,10500000.0,11900000.0,32100000,999921,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110858953,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7015888.0,0.0,7015888,7015888,18700000.0,12200000.0,32100000,8015895,DoS Slowhttptest
21,8746143,9,15,102,188,23,0,11.33333333,8.986100378,34,0,12.53333333,14.54975045,33.15747296,2.744066727,380267.087,995334.2282,3403880,3,6127431,765928.875,1430891.011,3450328,203,8746022,624715.8571,1229679.331,3403880,3,0,0,0,0,296,488,1.029025023,1.715041705,0,34,11.6,12.51332623,156.5833333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
1840,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
22,70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
62078,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
8080,1029477,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48460626,5.828202087,205895.4,281253.4882,515083,467,1028959,514479.5,1571.898375,515591,513368,1029010,514505.0,1549.978064,515601,513409,0,0,0,0,92,60,2.914101044,2.914101044,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,103594147,15,3,2541,6,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.58633112,0.17375499,6093773.353,12900000.0,51300000,116,104000000,7399573.643,13900000.0,51300000,506,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,496,100,0.144795825,0.028959165,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3705630.0,5239791.356,7410722,538,19200000.0,18800000.0,51300000,5768565,DoS slowloris
443,60643986,18,17,4347,5395,2768,0,241.5,693.8753278423,1384,0,317.3529411765,555.178680829,160.6424749191,0.5771388444,1783646.64705882,3848574.19355262,10169178,1,60643986,3567293.29411765,4932557.40826167,10256034,3,51335796,3208487.25,4877353.76244956,10256406,1,0,0,0,0,584,552,0.2968142628,0.2803245816,0,2768,270.6111111111,615.0974500157,378344.873015873,0,0,0,1,0,0,0,0,0,278.3428571429,241.5,317.3529411765,584,0,0,0,0,0,0,18,4347,17,5395,29200,8504,5,32,139250.333333333,128125.870194378,400786,86834,9968080.16666667,374749.95013124,10169178,9220346,BENIGN
8080,79593,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4271.732439,87.94743256,13265.5,31398.96289,77354,48,79593,26531.0,45363.3569,78911,48,78003,39001.5,54238.62565,77354,649,0,0,0,0,92,72,50.25567575,37.69175681,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,98701635,9,6,346,11595,346,0,38.44444444,115.3333333,5792,0,1932.5,2181.008184,120.980772,0.151973166,7050116.786,26400000.0,98600000,0,98700000,12300000.0,34900000.0,98600000,0,60355,12071.0,20785.35214,48098,46,0,0,0,0,296,200,0.0911839,0.060789267,0,5792,746.3125,1579.014871,2493287.963,0,0,0,0,1,0,0,0,0,796.0666667,38.44444444,1932.5,296,0,0,0,0,0,0,9,346,6,11595,251,235,1,32,1982.0,0.0,1982,1982,98600000.0,0.0,98600000,98600000,DoS Hulk
80,110651,3,4,427,2265,427,0,142.3333333333,246.528564944,2265,0,566.25,1132.5,24328.7453344299,63.2619678087,18441.8333333333,21606.6532291946,51859,2,80797,40398.5,16207.5945315769,51859,28938,81745,27248.3333333333,46582.8194759971,81036,2,0,0,0,0,104,136,27.112271918,36.1496958907,0,2265,336.5,793.4280055556,629528.0,0,0,0,1,0,0,0,0,1,384.5714285714,142.3333333333,566.25,104,0,0,0,0,0,0,3,427,4,2265,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,52372432,17,15,2343,10587,461,0,137.8235294,211.3197327,2149,0,705.8,887.9200575,246.8856134,0.611008479,1689433.29,3484885.671,10000000,1,46400000,2902600.938,4350721.762,10000000,102,52400000,3739796.071,4460711.779,10000000,191,0,0,0,0,360,312,0.324598254,0.286410224,0,2149,391.8181818,672.7077028,452535.6534,0,0,0,1,0,0,0,0,0,404.0625,137.8235294,705.8,360,0,0,0,0,0,0,17,2343,15,10587,29200,34,16,20,1605004.75,3179753.501,6374635,15002,10000000.0,9044.431252,10000000,10000000,BENIGN
22,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,38231350,7,7,461,1782,431,0,65.85714286,161.0283915,1770,0,254.5714286,668.2471741,58.66912887,0.36619162,2940873.077,4581892.06,10000000,24,30200000,5028122.667,5475259.635,10000000,10122,38200000,6365321.0,4972871.547,10000000,796,0,0,0,0,152,188,0.18309581,0.18309581,0,1770,149.5333333,461.6360451,213107.8381,0,0,0,1,0,0,0,0,1,160.2142857,65.85714286,254.5714286,152,0,0,0,0,0,0,7,461,7,1782,8192,946,6,20,56293.66667,29048.2169,89835,39341,9999951.667,367.5001134,10000000,9999584,BENIGN
80,11682508,8,5,337,11632,337,0,42.125,119.1474926,5840,0,2326.4,3185.599598,1024.523159,1.112774757,973542.3333,2300997.655,6677038,1,6679402,954200.2857,2524220.374,6678594,1,11700000,2920617.5,3440378.448,6677038,159,0,0,0,0,264,168,0.684784466,0.427990291,0,5840,854.9285714,2103.72916,4425676.379,0,0,0,1,0,0,0,0,0,920.6923077,42.125,2326.4,264,0,0,0,0,0,0,8,337,5,11632,29200,235,1,32,733.0,0.0,733,733,6677038.0,0.0,6677038,6677038,DoS GoldenEye
179,53,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,113207.5472,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18867.92453,18867.92453,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,18498890,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.108114595,18500000.0,0.0,18500000,18500000,18500000,18500000.0,0.0,18500000,18500000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.108114595,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,18500000.0,0.0,18500000,18500000,DoS GoldenEye
80,11317985,8,5,354,11632,354,0,44.25,125.1579003,7288,0,2326.4,3351.290617,1059.022432,1.148614351,943165.4167,2219312.217,6315926,3,6321725,903103.5714,2388200.0,6319032,3,11300000,2829479.25,3310511.628,6315926,170,0,0,0,0,264,168,0.706839601,0.441774751,0,7288,856.1428571,2181.193529,4757605.209,0,0,0,1,0,0,0,0,0,922.0,44.25,2326.4,264,0,0,0,0,0,0,8,354,5,11632,29200,235,1,32,754.0,0.0,754,754,6315926.0,0.0,6315926,6315926,DoS GoldenEye
80,11466399,8,5,621,11632,621,0,77.625,219.5566556,10184,0,2326.4,4437.056321,1068.600526,1.133747395,955533.25,2252189.246,6462107,51,6467038,923862.5714,2443506.747,6465215,191,11500000,2866587.0,3362578.049,6462107,198,0,0,0,0,264,168,0.697690705,0.436056691,0,10184,875.2142857,2709.984393,7344015.412,0,0,0,1,0,0,0,0,0,942.5384615,77.625,2326.4,264,0,0,0,0,0,0,8,621,5,11632,29200,236,1,32,970.0,0.0,970,970,6462107.0,0.0,6462107,6462107,DoS GoldenEye
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,5905849,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.677294662,1968616.333,3408987.481,5904976,155,5905849,2952924.5,4174831.268,5904976,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.507970996,0.169323665,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5004798,8,6,239,11632,239,0,29.875,84.49926035,5792,0,1938.666667,2368.571102,2371.923902,2.797315696,384984.4615,1386855.69,5000719,47,4079,582.7142857,752.0675312,2226,74,5004740,1000948.0,2237421.945,5003370,47,0,0,0,0,264,200,1.598466112,1.198849584,0,5792,791.4,1716.799922,2947401.971,0,0,0,1,0,0,0,0,0,847.9285714,29.875,1938.666667,264,0,0,0,0,0,0,8,239,6,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,10988,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1092.100473,273.0251183,5494.0,7663.623294,10913,75,10988,10988.0,0.0,10988,10988,0,0.0,0.0,0,0,0,0,0,0,40,32,182.0167455,91.00837277,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
52673,74,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,108108.1081,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13513.51351,13513.51351,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,236,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,59322.0339,12711.86441,118.0,121.6223664,204,32,236,236.0,0.0,236,236,0,0.0,0.0,0,0,1,0,0,0,64,20,8474.576271,4237.288136,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,97086247,4,3,239,0,231,0,59.75,114.2289368,0,0,0.0,0.0,2.461728694,0.07210084,16200000.0,39600000.0,97100000,48,97100000,32400000.0,56100000.0,97100000,317,97100000,48500000.0,68600000.0,97100000,1071,0,0,0,0,136,104,0.04120048,0.03090036,0,231,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,0,0,34.14285714,59.75,0.0,136,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,1136.0,0.0,1136,1136,97100000.0,0.0,97100000,97100000,DoS slowloris
22,12604984,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,377.0730689,4.204686019,242403.5385,668261.8121,2809654,3,10100000,529984.7895,924827.2751,2864933,670,12600000,393903.4688,820497.643,2809654,3,0,0,0,0,648,1064,1.58667397,2.61801205,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,100.4,83.18181818,648,0,0,0,0,0,0,20,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,3003472,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998844005,1501736.0,710356.644,2004034,999438,3003472,1501736.0,710356.644,2004034,999438,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998844005,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,155200,3,3,26,11601,20,0,8.666666667,10.26320288,11595,0,3867.0,6692.644993,74916.23711,38.65979381,31040.0,66878.13635,150636,39,4525,2262.5,2674.984953,4154,371,155145,77572.5,103327.3926,150636,4509,0,0,0,0,72,72,19.32989691,19.32989691,0,11595,1661.0,4380.487987,19200000.0,0,0,0,1,0,0,0,0,1,1937.833333,8.666666667,3867.0,72,0,0,0,0,0,0,3,26,3,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,92,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21739.13043,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10869.56522,10869.56522,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,5838434,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.685115221,1946144.667,3370038.569,5837530,143,5838434,2919217.0,4127117.824,5837530,904,0,0.0,0.0,0,0,0,0,0,0,104,40,0.513836416,0.171278805,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,9025,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1329.639889,332.4099723,4512.5,6111.52391,8834,191,9025,9025.0,0.0,9025,9025,0,0.0,0.0,0,0,0,0,0,0,40,32,221.6066482,110.8033241,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,3003952,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9986844,1501976.0,709955.0073,2003990,999962,3003952,1501976.0,709955.0073,2003990,999962,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9986844,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,18487000,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.108184129,18500000.0,0.0,18500000,18500000,18500000,18500000.0,0.0,18500000,18500000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.108184129,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,18500000.0,0.0,18500000,18500000,DoS GoldenEye
443,336,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,35714.28571,5952.380952,336.0,0.0,336,336,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2976.190476,2976.190476,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,102626988,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81803324,0.165648435,6414186.75,13200000.0,51300000,96,103000000,7894374.154,14300000.0,51300000,365,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,456,100,0.136416359,0.029232077,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206329.0,4533373.297,6411908,750,19200000.0,18800000.0,51300000,5926060,DoS slowloris
548,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,98587,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,121.7199022,20.28665037,98587.0,0.0,98587,98587,98587,98587.0,0.0,98587,98587,0,0.0,0.0,0,0,0,0,0,0,40,0,20.28665037,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,11770036,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,403.8220444,4.502959889,226346.8462,605756.4547,2056154,3,9848443,518339.1053,875341.348,2100837,354,11800000,367811.25,741683.6352,2056154,3,0,0,0,0,648,1064,1.699230147,2.803729742,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,100.4,83.18181818,648,0,0,0,0,0,0,20,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,107779,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,107878.1581,64.94771709,17963.16667,33951.0564,84941,90,22268,11134.0,15537.96441,22121,147,107662,35887.33333,43852.95817,84941,480,0,0,0,0,72,92,27.83473589,37.11298119,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,63104324,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110927422,10500000.0,11900000.0,32100000,996932,63100000,10500000.0,11900000.0,32100000,996932,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110927422,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008868.0,0.0,7008868,7008868,18700000.0,12200000.0,32100000,8015932,DoS Slowhttptest
21,8919231,9,15,102,188,22,0,11.33333333,8.94427191,34,0,12.53333333,14.54975045,32.51401382,2.690814937,387792.6522,1010315.231,3278518,3,6045794,755724.25,1406893.633,3322520,49,8919114,637079.5714,1247551.365,3278518,3,0,0,0,0,296,488,1.009055601,1.681759336,0,34,11.6,12.50333289,156.3333333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,13103845,2,0,712,0,356,356,356.0,0.0,0,0,0.0,0.0,54.33519704,0.152626958,13100000.0,0.0,13100000,13100000,13100000,13100000.0,0.0,13100000,13100000,0,0.0,0.0,0,0,1,0,0,0,64,0,0.152626958,0.0,356,356,356.0,0.0,0.0,0,1,0,0,1,1,0,0,0,534.0,356.0,0.0,64,0,0,0,0,0,0,2,712,0,0,229,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
80,77154734,2,1,8,0,8,0,4.0,5.656854249,0,0,0.0,0.0,0.10368774,0.038882903,38600000.0,54600000.0,77200000,44,77200000,77200000.0,0.0,77200000,77200000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.025921935,0.012960968,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,63126153,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110889064,10500000.0,11900000.0,32100000,998763,63100000,10500000.0,11900000.0,32100000,998763,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110889064,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7014751.0,0.0,7014751,7014751,18700000.0,12200000.0,32100000,8015639,DoS Slowhttptest
21,376,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,37234.04255,7978.723404,188.0,166.8772004,306,70,376,376.0,0.0,376,376,0,0.0,0.0,0,0,1,0,0,0,64,20,5319.148936,2659.574468,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,20998592,2,1,13,0,13,0,6.5,9.192388155,0,0,0.0,0.0,0.619089127,0.142866722,10500000.0,14800000.0,21000000,65,21000000,21000000.0,0.0,21000000,21000000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.095244481,0.047622241,0,13,6.5,7.505553499,56.33333333,0,1,0,0,1,0,0,0,0,8.666666667,6.5,0.0,64,0,0,0,0,0,0,2,13,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
80,8564320,5,5,414,3525,414,0,82.8,185.1464285,2077,0,705.0,990.6447396,459.9314365,1.167635025,951591.1111,1920481.964,5003160,28,3561160,890290.0,1775656.923,3553774,468,8564266,2141066.5,2538394.714,5004284,49,0,0,0,0,168,168,0.583817513,0.583817513,0,2077,358.0909091,719.13204,517150.8909,0,0,0,1,0,0,0,0,1,393.9,82.8,705.0,168,0,0,0,0,0,0,5,414,5,3525,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,63108497,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110920087,10500000.0,11900000.0,32100000,996796,63100000,10500000.0,11900000.0,32100000,996796,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110920087,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012772.0,0.0,7012772,7012772,18700000.0,12200000.0,32100000,8015861,DoS Slowhttptest
80,9842803,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,76.50259789,0.812776604,1406114.714,2400903.432,4999664,134,4843139,1614379.667,2793817.336,4840402,883,9842640,3280880.0,2841423.09,5000213,1171,0,0,0,0,136,136,0.406388302,0.406388302,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
22,12035846,23,32,2008,2745,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,394.9036902,4.569682929,222886.037,609024.642,2216205,3,10200000,462186.4545,860654.336,2264727,336,12000000,388248.7097,767525.5351,2216205,3,0,0,0,0,744,1032,1.910958316,2.658724613,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,87.30434783,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
